Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2025,Week 1,SUN,09/07,Bengals,Browns,1ST QUARTER,1,CIN,1,14,0,8 Yard Run,(8:14) C.Brown right guard to CLE 5 for 8 yards (R.Hickman).,1st & 10 at CLE 13
2025,Week 1,SUN,09/07,Bengals,Browns,1ST QUARTER,1,CIN,1,15,0,Touchdown Bengals,"(7:37) (Shotgun) C.Brown right guard for 5 yards, TOUCHDOWN.",2nd & 2 at CLE 5
2025,Week 1,SUN,09/07,Bengals,Browns,1ST QUARTER,1,CIN,1,16,1,Extra Point Good,"E.McPherson extra point is GOOD, Center-W.Wagner, Holder-R.Rehkow.",XP attempt from CLE 15
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,1,0,Kickoff,E.McPherson kicks 61 yards from CIN 35 to CLE 4. D.Carter to CLE 33 for 29 yards (B.Carter).,Kickoff from CIN 35
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,2,0,5 Yard Run,(7:27) (Shotgun) D.Sampson right guard to CLE 38 for 5 yards (D.Knight).,1st & 10 at CLE 33
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,3,0,5 Yard Pass,(6:51) (Shotgun) J.Flacco pass short right to H.Fannin to CLE 43 for 5 yards (D.Knight).,2nd & 5 at CLE 38
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,4,0,5 Yard Pass,(6:11) (Shotgun) J.Flacco pass short left to I.Bond pushed ob at CLE 48 for 5 yards (J.Newton).,1st & 10 at CLE 43
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,5,0,2 Yard Run,(5:41) (Shotgun) J.Ford right end to 50 for 2 yards (T.Hendrickson).,2nd & 5 at CLE 48
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,6,0,2 Yard Run,(4:55) (Shotgun) J.Ford right guard to CIN 48 for 2 yards (B.Hill).,3rd & 3 at 50
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,7,0,2 Yard Run,(4:11) A.Huntington reported in as eligible.  R.Sanders up the middle to CIN 46 for 2 yards (D.Knight).,4th & 1 at CIN 48
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,8,0,5 Yard Penalty,"(3:34) (Shotgun) J.Flacco pass incomplete short left to H.Fannin (S.Stewart).
PENALTY on CIN-O.Burks, Illegal Contact, 5 yards, enforced at CIN 46 - No Play.",1st & 10 at CIN 46
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,9,0,7 Yard Pass,(3:29) J.Flacco pass short right to C.Tillman to CIN 34 for 7 yards (D.Hill).,1st & 10 at CIN 41
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,10,0,Run for No Gain,(2:43) D.Sampson left tackle to CIN 34 for no gain (D.Knight).,2nd & 3 at CIN 34
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,11,0,6 Yard Penalty,"(2:06) (Shotgun) J.Flacco pass incomplete short left to J.Jeudy (C.Taylor-Britt).
PENALTY on CIN-C.Taylor-Britt, Defensive Pass Interference, 6 yards, enforced at CIN 34 - No Play.",3rd & 3 at CIN 34
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,12,0,-10 Yard Penalty,"(2:02) (Shotgun) J.Flacco pass short right to D.Njoku to CIN 24 for 4 yards (L.Wilson; J.Battle).
PENALTY on CLE-H.Fannin, Offensive Pass Interference, 10 yards, enforced at CIN 28 - No Play.",1st & 10 at CIN 28
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,13,0,7 Yard Pass,"(1:36) (Shotgun) J.Flacco pass short right to H.Fannin to CIN 31 for 7 yards (D.Knight, J.Battle).",1st & 20 at CIN 38
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,14,0,4 Yard Pass,"(1:00) (Shotgun) J.Flacco pass short left to H.Fannin to CIN 27 for 4 yards (D.Hill, D.Knight).",2nd & 13 at CIN 31
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,15,0,4 Yard Penalty,"(:20) (Shotgun) J.Flacco pass incomplete short right to J.Jeudy (D.Turner).
PENALTY on CIN-D.Turner, Defensive Pass Interference, 4 yards, enforced at CIN 27 - No Play.",3rd & 9 at CIN 27
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,16,0,3 Yard Run,(:16) (Shotgun) Direct snap to H.Fannin.  H.Fannin up the middle to CIN 20 for 3 yards (D.Knight; M.Pennel).,1st & 10 at CIN 23
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,17,0,16 Yard Pass,"(15:00) (Shotgun) J.Flacco pass short right to D.Sampson to CIN 8 for 12 yards (L.Wilson).
PENALTY on CIN-T.Hendrickson, Roughing the Passer, 4 yards, enforced at CIN 8.",2nd & 7 at CIN 20
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,18,0,2 Yard Run,(14:28) J.Ford right guard to CIN 2 for 2 yards (L.Wilson).,1st & 4 at CIN 4
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,19,0,1 Yard Run,"(14:04) (No Huddle, Shotgun) J.Ford up the middle to CIN 1 for 1 yard (B.Hill).",2nd & 2 at CIN 2
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,20,0,Run for No Gain,(13:20) A.Huntington and L.Wypler reported in as eligible.  R.Sanders right tackle to CIN 1 for no gain (B.Hill; L.Wilson).,3rd & 1 at CIN 1
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,21,0,Touchdown Browns,"(12:44) A.Huntington reported in as eligible.  R.Sanders right tackle for 1 yard, TOUCHDOWN.",4th & 1 at CIN 1
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,1,CLE,1,22,1,Extra Point Good,"A.Szmyt extra point is GOOD, Center-R.Sunahara, Holder-C.Bojorquez.",XP attempt from CIN 15
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,2,CIN,0,1,0,Kickoff,A.Szmyt kicks 55 yards from CLE 35 to CIN 10. C.Jones to CIN 39 for 29 yards (G.Delpit).,Kickoff from CLE 35
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,2,CIN,0,2,0,1 Yard Run,(12:36) (Shotgun) C.Brown left guard to CIN 40 for 1 yard (G.Newsome).,1st & 10 at CIN 39
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,2,CIN,0,3,0,1 Yard Pass,"(11:56) (Shotgun) J.Burrow pass short right to C.Brown pushed ob at CIN 41 for 1 yard (D.Ward). CIN-L.Patrick was injured during the play. 
Penalty on CIN, Illegal Shift, declined.",2nd & 9 at CIN 40
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,2,CIN,0,4,0,14 Yard Pass,(11:38) (Shotgun) J.Burrow pass short left to M.Gesicki to CLE 45 for 14 yards (G.Newsome).,3rd & 8 at CIN 41
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,2,CIN,0,5,0,1 Yard Pass,(11:02) (Shotgun) J.Burrow pass short left to S.Perine to CLE 44 for 1 yard (D.Bush) [I.McGuire].,1st & 10 at CLE 45
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,2,CIN,0,6,0,Pass Incomplete,(10:23) (Shotgun) J.Burrow pass incomplete deep right to J.Chase.,2nd & 9 at CLE 44
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,2,CIN,0,7,0,2 Yard Run,(10:18) (Shotgun) J.Burrow scrambles up the middle to CLE 42 for 2 yards (M.Garrett).,3rd & 9 at CLE 44
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,2,CIN,0,8,0,Punt,"(9:36) R.Rehkow punts 42 yards to end zone, Center-W.Wagner, Touchback.",4th & 7 at CLE 42
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,3,CLE,0,1,0,2 Yard Run,(9:29) (Shotgun) D.Sampson right end pushed ob at CLE 22 for 2 yards (L.Wilson; J.Battle).,1st & 10 at CLE 20
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,3,CLE,0,2,0,Pass Incomplete,(8:50) J.Flacco pass incomplete short middle [T.Slaton].,2nd & 8 at CLE 22
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,3,CLE,0,3,0,Pass Incomplete,(8:45) (Shotgun) J.Flacco pass incomplete short right to D.Njoku (L.Wilson).,3rd & 8 at CLE 22
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,3,CLE,0,4,0,Punt,"(8:42) C.Bojorquez punts 55 yards to CIN 23, Center-R.Sunahara. C.Jones to CIN 46 for 23 yards (D.McMillon).",4th & 8 at CLE 22
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,4,CIN,1,1,0,3 Yard Run,"(8:31) (Shotgun) C.Brown up the middle to CIN 49 for 3 yards (G.Delpit, M.Diabate).",1st & 10 at CIN 46
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,4,CIN,1,2,0,20 Yard Pass,(7:52) (Shotgun) J.Burrow pass short right to J.Chase to CLE 31 for 20 yards (M.Diabate).,2nd & 7 at CIN 49
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,4,CIN,1,3,0,6 Yard Run,(7:11) C.Brown right tackle to CLE 25 for 6 yards (C.Schwesinger; D.Bush).,1st & 10 at CLE 31
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,4,CIN,1,4,0,2 Yard Run,(6:31) C.Brown right tackle to CLE 23 for 2 yards (I.McGuire; M.Graham).,2nd & 4 at CLE 25
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,4,CIN,1,5,0,5 Yard Pass,(5:55) (Shotgun) J.Burrow pass short left to S.Perine ran ob at CLE 18 for 5 yards (R.Hickman).,3rd & 2 at CLE 23
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,4,CIN,1,6,0,15 Yard Penalty,"(5:13) (Shotgun) J.Burrow pass incomplete short left to J.Chase (G.Newsome).
PENALTY on CLE-G.Newsome, Defensive Pass Interference, 15 yards, enforced at CLE 18 - No Play.",1st & 10 at CLE 18
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,4,CIN,1,7,0,Pass Incomplete,(5:09) (Shotgun) J.Burrow pass incomplete short right to M.Gesicki.,1st & 3 at CLE 3
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,4,CIN,1,8,0,2 Yard Run,(5:05) C.Brown right guard to CLE 1 for 2 yards (A.Wright; D.Bush).,2nd & 3 at CLE 3
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,4,CIN,1,9,0,Touchdown Bengals,"(4:21) C.Ford and J.Rivers reported in as eligible.  J.Burrow pass short right to N.Fant for 1 yard, TOUCHDOWN.",3rd & 1 at CLE 1
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,4,CIN,1,10,1,Extra Point Good,"E.McPherson extra point is GOOD, Center-W.Wagner, Holder-R.Rehkow.",XP attempt from CLE 15
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,5,CLE,1,1,0,Kickoff,E.McPherson kicks 64 yards from CIN 35 to CLE 1. D.Carter to CLE 22 for 21 yards (T.Brooks).,Kickoff from CIN 35
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,5,CLE,1,2,0,Pass Incomplete,(4:12) J.Flacco pass incomplete short right to C.Tillman (L.Wilson).,1st & 10 at CLE 22
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,5,CLE,1,3,0,17 Yard Pass,(4:07) (Shotgun) J.Flacco pass short middle to D.Njoku to CLE 39 for 17 yards (D.Hill; G.Stone).,2nd & 10 at CLE 22
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,5,CLE,1,4,0,-1 Yard Run,"(3:29) D.Sampson right guard to CLE 38 for -1 yards (M.Pennel, D.Hill).",1st & 10 at CLE 39
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,5,CLE,1,5,0,19 Yard Pass,(2:48) J.Flacco pass deep right to J.Jeudy to CIN 43 for 19 yards (J.Battle).,2nd & 11 at CLE 38
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,5,CLE,1,6,0,Pass Incomplete,(2:07) (Shotgun) J.Flacco pass incomplete short right to D.Njoku (D.Knight).,1st & 10 at CIN 43
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,5,CLE,1,7,0,9 Yard Pass,"(2:04) (Shotgun) J.Flacco pass short right to D.Sampson to CIN 34 for 9 yards (D.Knight, J.Battle).",2nd & 10 at CIN 43
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,5,CLE,1,8,0,2 Yard Run,(1:57) J.Flacco right guard to CIN 32 for 2 yards (T.Hendrickson).,3rd & 1 at CIN 34
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,5,CLE,1,9,0,3 Yard Run,(1:20) (Shotgun) D.Sampson right tackle to CIN 29 for 3 yards (T.Slaton; B.Hill).,1st & 10 at CIN 32
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,5,CLE,1,10,0,2 Yard Pass,(:40) (Shotgun) J.Flacco pass short left to C.Tillman to CIN 27 for 2 yards (D.Hill).,2nd & 7 at CIN 29
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,5,CLE,1,11,0,Pass Incomplete,(:33) (Shotgun) J.Flacco pass incomplete deep right.,3rd & 5 at CIN 27
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,5,CLE,1,12,1,Field Goal,"(:27) A.Szmyt 45 yard field goal is GOOD, Center-R.Sunahara, Holder-C.Bojorquez.",4th & 5 at CIN 27
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,6,CIN,0,1,0,Kickoff,A.Szmyt kicks 62 yards from CLE 35 to CIN 3. C.Jones to CIN 26 for 23 yards (A.Huntington).,Kickoff from CLE 35
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,6,CIN,0,2,0,8 Yard Pass,(:18) (Shotgun) J.Burrow pass short left to N.Fant to CIN 34 for 8 yards (M.Harden).,1st & 10 at CIN 26
2025,Week 1,SUN,09/07,Bengals,Browns,2ND QUARTER,6,CIN,0,3,0,1 Yard Run,(:12) (Shotgun) J.Burrow scrambles left end to CIN 35 for 1 yard (I.McGuire).,2nd & 2 at CIN 34
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,1,CLE,1,1,0,Kickoff,E.McPherson kicks 63 yards from CIN 35 to CLE 2. D.Carter to CLE 31 for 29 yards (J.Newton).,Kickoff from CIN 35
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,1,CLE,1,2,0,7 Yard Pass,(14:55) J.Flacco pass short right to D.Sampson pushed ob at CLE 38 for 7 yards (D.Knight).,1st & 10 at CLE 31
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,1,CLE,1,3,0,Run for No Gain,(14:15) D.Sampson left end to CLE 38 for no gain (B.Hill; T.Slaton).,2nd & 3 at CLE 38
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,1,CLE,1,4,0,18 Yard Pass,(13:31) (Shotgun) J.Flacco pass short right to H.Fannin to CIN 44 for 18 yards (J.Battle).,3rd & 3 at CLE 38
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,1,CLE,1,5,0,-10 Yard Penalty,"(12:51) J.Flacco pass short right to H.Fannin to CIN 37 for 7 yards (L.Wilson). CIN-L.Wilson was injured during the play. 
PENALTY on CLE-D.Jones, Offensive Holding, 10 yards, enforced at CIN 44 - No Play.",1st & 10 at CIN 44
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,1,CLE,1,6,0,11 Yard Pass,(12:36) (Shotgun) J.Flacco pass short left to D.Njoku to CIN 43 for 11 yards (B.Carter; D.Turner).,1st & 20 at CLE 46
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,1,CLE,1,7,0,Pass Incomplete,"(12:13) (No Huddle, Shotgun) J.Flacco pass incomplete deep left to J.Jeudy (D.Turner) [T.Hendrickson].",2nd & 9 at CIN 43
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,1,CLE,1,8,0,13 Yard Pass,(12:08) (Shotgun) J.Flacco pass short middle to C.Tillman to CIN 30 for 13 yards (G.Stone).,3rd & 9 at CIN 43
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,1,CLE,1,9,0,Run for No Gain,"(11:23) J.Ford left guard to CIN 30 for no gain (B.Carter, J.Battle).",1st & 10 at CIN 30
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,1,CLE,1,10,0,-5 Yard Penalty,"(10:36) PENALTY on CLE, Delay of Game, 5 yards, enforced at CIN 30 - No Play.",2nd & 10 at CIN 30
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,1,CLE,1,11,0,14 Yard Pass,(10:14) (Shotgun) J.Flacco pass short right to D.Sampson to CIN 21 for 14 yards (D.Hill).,2nd & 15 at CIN 35
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,1,CLE,1,12,0,5 Yard Pass,(9:27) (Shotgun) J.Flacco pass short right to D.Sampson to CIN 16 for 5 yards (D.Knight).,3rd & 1 at CIN 21
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,1,CLE,1,13,0,Pass Incomplete,(8:42) J.Flacco pass incomplete deep right.,1st & 10 at CIN 16
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,1,CLE,1,14,0,7 Yard Pass,(8:36) (Shotgun) J.Flacco pass short left to D.Sampson pushed ob at CIN 9 for 7 yards (J.Battle).,2nd & 10 at CIN 16
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,1,CLE,1,15,0,4 Yard Run,"(8:04) (Shotgun) D.Sampson right end pushed ob at CIN 5 for 4 yards (B.Carter, J.Battle).",3rd & 3 at CIN 9
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,1,CLE,1,16,0,Touchdown Browns,"(7:24) (Shotgun) J.Flacco pass short middle to C.Tillman for 5 yards, TOUCHDOWN.",1st & 5 at CIN 5
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,1,CLE,1,17,1,Extra Point No Good,"A.Szmyt extra point is No Good, Wide Right, Center-R.Sunahara, Holder-C.Bojorquez.",XP attempt from CIN 15
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,2,CIN,0,1,0,Kickoff,"A.Szmyt kicks 65 yards from CLE 35 to landing zone to end zone, Touchback to the CIN 20.",Kickoff from CLE 35
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,2,CIN,0,2,0,5 Yard Pass,(7:20) J.Burrow pass short left to N.Fant to CIN 25 for 5 yards (C.Schwesinger; J.Baker).,1st & 10 at CIN 20
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,2,CIN,0,3,0,3 Yard Run,(6:32) (Shotgun) C.Brown up the middle to CIN 28 for 3 yards (D.Bush; M.Graham).,2nd & 5 at CIN 25
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,2,CIN,0,4,0,Pass Incomplete,"(5:53) (No Huddle, Shotgun) J.Burrow pass incomplete deep left to J.Chase (G.Newsome).",3rd & 2 at CIN 28
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,2,CIN,0,5,0,Punt,"(5:47) R.Rehkow punts 62 yards to CLE 10, Center-W.Wagner. D.Carter to CLE 25 for 15 yards (T.Anderson).",4th & 2 at CIN 28
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,3,CLE,0,1,0,-6 Yard Sack,(5:37) (Shotgun) J.Flacco sacked at CLE 19 for -6 yards (T.Hendrickson).,1st & 10 at CLE 25
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,3,CLE,0,2,0,Interception,"(4:59) J.Flacco pass deep middle intended for J.Jeudy INTERCEPTED by J.Battle at CLE 36. J.Battle to CLE 29 for 7 yards (H.Fannin; J.Ford).
The Replay Official reviewed the runner was not down by contact ruling, and the play was REVERSED.
J.Flacco pass deep right intended for J.Jeudy INTERCEPTED by J.Battle at CLE 36. J.Battle to CLE 34 for 2 yards (J.Jeudy).",2nd & 16 at CLE 19
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,4,CIN,1,1,0,1 Yard Run,(4:53) (Shotgun) C.Brown right end pushed ob at CLE 33 for 1 yard (C.Schwesinger).,1st & 10 at CLE 34
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,4,CIN,1,2,0,Pass Incomplete,(4:15) (Shotgun) J.Burrow pass incomplete short right to D.Sample (D.Bush) [D.Bush].,2nd & 9 at CLE 33
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,4,CIN,1,3,0,10 Yard Pass,(4:09) (Shotgun) J.Burrow pass short right to T.Higgins pushed ob at CLE 23 for 10 yards (D.Ward) [C.Schwesinger].,3rd & 9 at CLE 33
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,4,CIN,1,4,0,6 Yard Run,(3:41) (Shotgun) C.Brown right tackle to CLE 17 for 6 yards (I.McGuire).,1st & 10 at CLE 23
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,4,CIN,1,5,0,Pass Incomplete,(2:59) (Shotgun) J.Burrow pass incomplete short right to M.Gesicki (D.Ward).,2nd & 4 at CLE 17
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,4,CIN,1,6,0,Pass Incomplete,(2:55) (Shotgun) J.Burrow pass incomplete short right to C.Brown.,3rd & 4 at CLE 17
2025,Week 1,SUN,09/07,Bengals,Browns,3RD QUARTER,4,CIN,1,7,1,Field Goal,"(2:52) E.McPherson 35 yard field goal is GOOD, Center-W.Wagner, Holder-R.Rehkow.",4th & 4 at CLE 17
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,1,CLE,0,1,0,Kickoff,E.McPherson kicks 66 yards from CIN 35 to CLE -1. D.Carter to CLE 25 for 26 yards (S.Heyward; S.Perine).,Kickoff from CIN 35
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,1,CLE,0,2,0,4 Yard Run,(2:44) (Shotgun) D.Sampson right tackle to CLE 29 for 4 yards (B.Hill; J.Battle). ** Injury Update: CIN-L.Wilson has returned to the game.,1st & 10 at CLE 25
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,1,CLE,0,3,0,2 Yard Pass,(2:06) (Shotgun) J.Flacco pass short left to D.Sampson to CLE 31 for 2 yards (T.Anderson; L.Wilson).,2nd & 6 at CLE 29
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,1,CLE,0,4,0,25 Yard Pass,(1:22) (Shotgun) J.Flacco pass short middle to C.Tillman to CIN 44 for 25 yards (C.Taylor-Britt; T.Anderson).,3rd & 4 at CLE 31
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,1,CLE,0,5,0,1 Yard Run,(:40) J.Ford left guard to CIN 43 for 1 yard (K.Jenkins).,1st & 10 at CIN 44
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,1,CLE,0,6,0,4 Yard Run,(15:00) (Shotgun) J.Flacco scrambles left end pushed ob at CIN 39 for 4 yards (K.Jenkins).,2nd & 9 at CIN 43
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,1,CLE,0,7,0,Pass Incomplete,(14:21) (Shotgun) J.Flacco pass incomplete short left to H.Fannin.,3rd & 5 at CIN 39
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,1,CLE,0,8,0,Turnover on Downs,(14:16) (Shotgun) J.Flacco pass incomplete short middle to J.Jeudy.,4th & 5 at CIN 39
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,2,CIN,0,1,0,1 Yard Run,(14:13) (Shotgun) C.Brown right tackle to CIN 40 for 1 yard (C.Schwesinger; S.Harris).,1st & 10 at CIN 39
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,2,CIN,0,2,0,Pass Incomplete,(13:28) (Shotgun) J.Burrow pass incomplete deep right to T.Higgins (R.Hickman).,2nd & 9 at CIN 40
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,2,CIN,0,3,0,Pass Incomplete,(13:23) (Shotgun) J.Burrow pass incomplete short left to J.Chase (G.Newsome) [M.Garrett].,3rd & 9 at CIN 40
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,2,CIN,0,4,0,Punt,"(13:18) R.Rehkow punts 60 yards to end zone, Center-W.Wagner, Touchback.",4th & 9 at CIN 40
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,3,CLE,0,1,0,8 Yard Pass,(13:10) J.Flacco pass short left to D.Sampson to CLE 28 for 8 yards (L.Wilson).,1st & 10 at CLE 20
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,3,CLE,0,2,0,5 Yard Run,(12:37) D.Sampson right guard to CLE 33 for 5 yards (M.Murphy).,2nd & 2 at CLE 28
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,3,CLE,0,3,0,22 Yard Pass,"(11:57) (Shotgun) J.Flacco pass short right to H.Fannin to CIN 45 for 22 yards (J.Battle, G.Stone).",1st & 10 at CLE 33
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,3,CLE,0,4,0,-3 Yard Pass,(11:11) (Shotgun) J.Flacco pass short right to J.Ford to CIN 48 for -3 yards (O.Burks).,1st & 10 at CIN 45
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,3,CLE,0,5,0,6 Yard Pass,(10:28) (Shotgun) J.Flacco pass short middle to H.Fannin to CIN 42 for 6 yards (D.Hill).,2nd & 13 at CIN 48
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,3,CLE,0,6,0,Pass for No Gain,"(9:46) (Shotgun) J.Flacco pass short left to J.Jeudy to CIN 42 for no gain (J.Battle).
Penalty on CLE-D.Jones, Offensive Holding, declined.",3rd & 7 at CIN 42
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,3,CLE,0,7,0,Punt,"(9:30) C.Bojorquez punts 42 yards to end zone, Center-R.Sunahara, Touchback.",4th & 7 at CIN 42
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,4,CIN,0,1,0,-6 Yard Sack,(9:22) (Shotgun) J.Burrow sacked at CIN 14 for -6 yards (M.Garrett).,1st & 10 at CIN 20
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,4,CIN,0,2,0,-5 Yard Sack,(8:36) (Shotgun) J.Burrow sacked at CIN 9 for -5 yards (M.Garrett).,2nd & 16 at CIN 14
2025,Week 1,SUN,09/07,Bengals,Browns,4TH QUARTER,4,CIN,0,3,0,-7 Yard Sack,(7:54) (Shotgun) J.Burrow sacked at CIN 2 for -7 yards (I.McGuire).,3rd & 21 at CIN 9
